postcode,sector,easting,northing,localAuthority,altitude,soilType,riskLabel,medianPrice
E15 4RY,E15 4,539034.0,184089.0,Newham,10,Unsurveyed/Urban,1,407700.0
SO31 6DE,SO31 6,451979.0,107704.0,Fareham,40,Unsurveyed/Urban,1,335600.0
GU9 9PY,GU9 9,485231.0,147427.0,Waverley,70,Unsurveyed/Urban,1,564100.0
W1W 8RH,W1W 8,529208.0,181446.0,Westminster,20,Unsurveyed/Urban,1,1554700.0
TW3 1JL,TW3 1,513525.0,175742.0,Hounslow,20,Unsurveyed/Urban,1,980800.0
SS2 4LQ,SS2 4,589421.0,186930.0,Southend-on-Sea,20,Unsurveyed/Urban,1,160300.0
CT14 9UZ,CT14 9,636133.0,151696.0,Dover,20,Unsurveyed/Urban,1,263400.0
DA14 4BA,DA14 4,546378.0,172058.0,Bexley,50,Unsurveyed/Urban,1,275900.0
HP19 8GZ,HP19 8,480165.0,213293.0,Buckinghamshire,80,Stagnosols,1,297900.0
RG40 1BQ,RG40 1,481518.0,168988.0,Wokingham,60,Unsurveyed/Urban,1,510300.0
HA6 2QJ,HA6 2,509168.0,190704.0,Hillingdon,60,Unsurveyed/Urban,1,884100.0
SE5 9JN,SE5 9,532207.0,176663.0,Southwark,10,Unsurveyed/Urban,1,584000.0
CT21 5PW,CT21 5,616638.0,135113.0,Folkestone and Hythe,10,Unsurveyed/Urban,7,401800.0
CT6 8NG,CT6 8,616389.0,167556.0,Canterbury,10,Unsurveyed/Urban,1,304100.0
SS9 3LF,SS9 3,585066.0,186817.0,Southend-on-Sea,30,Unsurveyed/Urban,1,328000.0
SW14 8JS,SW14 8,520589.0,175449.0,Richmond upon Thames,10,Unsurveyed/Urban,1,986500.0
RH15 9RG,RH15 9,530366.0,118362.0,Mid Sussex,30,Planosols,1,347400.0
BN23 5AS,BN23 5,564167.0,102338.0,Eastbourne,10,Arenosols,6,325100.0
E8 1HS,E8 1,534966.0,185080.0,Hackney,20,Unsurveyed/Urban,1,547700.0
N3 1SU,N3 1,524695.0,190251.0,Barnet,80,Unsurveyed/Urban,1,671400.0
CT20 2EA,CT20 2,622342.0,135601.0,Folkestone and Hythe,40,Unsurveyed/Urban,1,166900.0
HA3 7LN,HA3 7,516371.0,190443.0,Harrow,60,Unsurveyed/Urban,1,433000.0
N10 3QA,N10 3,529072.0,189094.0,Haringey,50,Unsurveyed/Urban,1,1777200.0
GU9 0EB,GU9 0,483514.0,149255.0,Waverley,170,Cambisols,1,514700.0
SS15 5BP,SS15 5,568494.0,189343.0,Basildon,40,Unsurveyed/Urban,1,241700.0
BN25 3QB,BN25 3,549191.0,99891.0,Lewes,30,Unsurveyed/Urban,1,178800.0
TN17 1EB,TN17 1,571974.0,137522.0,Tunbridge Wells,100,Planosols,1,655900.0
NW6 7HQ,NW6 7,524767.0,183726.0,Brent,40,Unsurveyed/Urban,1,855700.0
WC1X 9HS,WC1X 9,530631.0,182961.0,Camden,10,Unsurveyed/Urban,1,1751500.0
DA15 7JJ,DA15 7,545360.0,172315.0,Bexley,40,Unsurveyed/Urban,1,527600.0
NW9 5FQ,NW9 5,521849.0,190079.0,Barnet,50,Unsurveyed/Urban,1,418600.0
RH16 3SL,RH16 3,534376.0,123416.0,Mid Sussex,80,Unsurveyed/Urban,1,302500.0
N19 3YJ,N19 3,529538.0,187641.0,Islington,80,Unsurveyed/Urban,1,691800.0
RG40 1YD,RG40 1,481840.0,168750.0,Wokingham,60,Unsurveyed/Urban,1,460000.0
BN1 2EH,BN1 2,531040.0,104624.0,Brighton and Hove,30,Unsurveyed/Urban,1,693300.0
SS2 4QS,SS2 4,590085.0,187053.0,Southend-on-Sea,20,Unsurveyed/Urban,1,310900.0
CT21 4JY,CT21 4,612165.0,135276.0,Folkestone and Hythe,100,Luvisols,1,1699400.0
SL5 0EG,SL5 0,495528.0,166765.0,Windsor and Maidenhead,60,Podzols,1,1765400.0
ME3 0DJ,ME3 0,588829.0,176452.0,Medway,10,Unsurveyed/Urban,1,208000.0
SS12 9QA,SS12 9,575056.0,192214.0,Basildon,10,Stagnosols,1,427200.0
OX33 1YY,OX33 1,460396.0,205752.0,South Oxfordshire,70,Luvisols,1,315100.0
DA14 6DQ,DA14 6,546077.0,171529.0,Bexley,70,Unsurveyed/Urban,1,317600.0
KT23 4DH,KT23 4,513314.0,154490.0,Mole Valley,60,Unsurveyed/Urban,1,630800.0
KT17 2LN,KT17 2,522739.0,164469.0,Epsom and Ewell,50,Unsurveyed/Urban,1,678100.0
RH13 0QU,RH13 0,511733.0,131812.0,Horsham,30,Planosols,1,449500.0
SL9 9TP,SL9 9,500169.0,190766.0,Buckinghamshire,60,Gleysols,7,638100.0
TN14 7QR,TN14 7,544394.0,160050.0,Bromley,170,Luvisols,1,650900.0
SW1V 4DB,SW1V 4,529188.0,178321.0,Westminster,10,Unsurveyed/Urban,4,610100.0
SE26 6EQ,SE26 6,534944.0,170828.0,Bromley,60,Unsurveyed/Urban,1,529200.0
E17 5YF,E17 5,536694.0,190269.0,Waltham Forest,20,Unsurveyed/Urban,1,478300.0
PO33 4NP,PO33 4,453627.0,92467.0,Isle of Wight,50,Luvisols,1,302900.0
TN6 1AL,TN6 1,551526.0,131255.0,Wealden,210,Unsurveyed/Urban,1,490700.0
SO30 4DU,SO30 4,448558.0,112337.0,Eastleigh,50,Unsurveyed/Urban,1,342400.0
BN13 3RE,BN13 3,510522.0,104453.0,Worthing,20,Planosols,1,366700.0
SS17 0HT,SS17 0,568380.0,182502.0,Thurrock,10,Cambisols,1,299500.0
TN1 2JT,TN1 2,559022.0,139664.0,Tunbridge Wells,130,Unsurveyed/Urban,1,381400.0
BH24 4AT,BH24 4,422317.0,102911.0,New Forest,60,Planosols,1,874600.0
OX33 1SF,OX33 1,459526.0,205542.0,South Oxfordshire,80,Mixed,1,462800.0
E2 6QJ,E2 6,534500.0,183200.0,Tower Hamlets,20,Unsurveyed/Urban,1,724300.0
SW16 1SE,SW16 1,529310.0,171638.0,Wandsworth,40,Unsurveyed/Urban,1,578600.0
SW6 5TJ,SW6 5,525067.0,176936.0,Hammersmith and Fulham,0,Unsurveyed/Urban,4,1087100.0
ME20 6HD,ME20 6,571572.0,157903.0,Tonbridge and Malling,20,Unsurveyed/Urban,1,312400.0
PO17 5LL,PO17 5,457408.0,111469.0,Winchester,20,Gleysols,8,359600.0
W3 8JU,W3 8,519389.0,178825.0,Hounslow,10,Unsurveyed/Urban,1,637700.0
SS4 3LW,SS4 3,586056.0,194401.0,Rochford,10,Stagnosols,1,415900.0
RH8 0PR,RH8 0,539577.0,152798.0,Tandridge,90,Unsurveyed/Urban,1,733900.0
E14 9DB,E14 9,537195.0,179969.0,Tower Hamlets,10,Cambisols,4,778100.0
CT9 3XP,CT9 3,637354.0,169837.0,Thanet,40,Luvisols,1,305300.0
HA0 4JX,HA0 4,518236.0,184392.0,Brent,40,Unsurveyed/Urban,1,480600.0
KT11 2DT,KT11 2,512541.0,161111.0,Elmbridge,50,Cambisols,1,1605000.0
SS8 9PZ,SS8 9,578988.0,184670.0,Castle Point,0,Unsurveyed/Urban,4,153300.0
TN9 2SX,TN9 2,558503.0,145828.0,Tonbridge and Malling,30,Unsurveyed/Urban,1,486500.0
HP21 9BW,HP21 9,484405.0,212545.0,Buckinghamshire,90,Unsurveyed/Urban,1,321800.0
BN21 3PN,BN21 3,561724.0,99106.0,Eastbourne,10,Unsurveyed/Urban,1,260500.0
N1 3EX,N1 3,532563.0,183849.0,Islington,20,Unsurveyed/Urban,1,698100.0
RG5 4JL,RG5 4,476404.0,173129.0,Wokingham,50,Unsurveyed/Urban,1,1248100.0
W7 3UB,W7 3,515225.0,180048.0,Ealing,20,Unsurveyed/Urban,1,537100.0
BR5 3SN,BR5 3,546637.0,168209.0,Bromley,60,Unsurveyed/Urban,1,358700.0
OX11 0SH,OX11 0,449007.0,185867.0,Vale of White Horse,110,Cambisols,1,676900.0
BN13 2DQ,BN13 2,512896.0,104980.0,Worthing,20,Unsurveyed/Urban,1,291600.0
CR2 8QN,CR2 8,535384.0,160823.0,Croydon,150,Luvisols,1,538800.0
W8 7AJ,W8 7,525122.0,179996.0,Kensington and Chelsea,40,Unsurveyed/Urban,1,2283300.0
SW1P 4AG,SW1P 4,529802.0,178696.0,Westminster,10,Unsurveyed/Urban,4,809000.0
SS15 5LQ,SS15 5,569036.0,188879.0,Basildon,30,Unsurveyed/Urban,1,244500.0
SW6 1BJ,SW6 1,525319.0,177209.0,Hammersmith and Fulham,0,Unsurveyed/Urban,1,1076600.0
SS11 8BZ,SS11 8,575881.0,193032.0,Basildon,20,Unsurveyed/Urban,1,346800.0
SS14 3NQ,SS14 3,572930.0,189970.0,Basildon,20,Unsurveyed/Urban,1,965800.0
TN17 4AY,TN17 4,580809.0,134181.0,Tunbridge Wells,100,Luvisols,1,537300.0
SE5 8SX,SE5 8,532704.0,176593.0,Southwark,10,Unsurveyed/Urban,1,551200.0
SE9 1DU,SE9 1,542787.0,174870.0,Greenwich,50,Unsurveyed/Urban,1,464800.0
MK18 3QT,MK18 3,477308.0,228418.0,Buckinghamshire,110,Cambisols,1,376500.0
RH11 8XL,RH11 8,524963.0,135458.0,Crawley,80,Unsurveyed/Urban,1,297100.0
KT1 2SU,KT1 2,518378.0,168456.0,Kingston upon Thames,10,Unsurveyed/Urban,1,610000.0
SS0 7AY,SS0 7,587527.0,186010.0,Southend-on-Sea,30,Unsurveyed/Urban,1,278300.0
HP9 1EE,HP9 1,493023.0,190251.0,Buckinghamshire,100,Unsurveyed/Urban,1,1169200.0
HP21 7SX,HP21 7,482669.0,213285.0,Buckinghamshire,80,Unsurveyed/Urban,1,351600.0
RH10 9AU,RH10 9,527831.0,138520.0,Crawley,70,Unsurveyed/Urban,1,6756100.0
TN12 5LD,TN12 5,566050.0,148532.0,Tonbridge and Malling,20,Luvisols,1,482900.0
RG9 1EH,RG9 1,476440.0,181646.0,South Oxfordshire,40,Unsurveyed/Urban,1,723200.0
CT14 7FT,CT14 7,637521.0,152510.0,Dover,10,Unsurveyed/Urban,1,325800.0
SW3 1QF,SW3 1,527513.0,179370.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2046200.0
CR5 2XL,CR5 2,528756.0,160669.0,Sutton,130,Luvisols,1,466700.0
SO40 8GL,SO40 8,434550.0,113550.0,New Forest,10,Unsurveyed/Urban,1,281900.0
ME14 1RF,ME14 1,575973.0,156176.0,Maidstone,20,Unsurveyed/Urban,1,448500.0
SW6 6BT,SW6 6,524215.0,177239.0,Hammersmith and Fulham,0,Unsurveyed/Urban,1,1063900.0
E5 0AX,E5 0,535635.0,185988.0,Hackney,10,Unsurveyed/Urban,1,756700.0
BR2 6BZ,BR2 6,541983.0,164908.0,Bromley,110,Unsurveyed/Urban,1,975200.0
E1 0JW,E1 0,535766.0,181018.0,Tower Hamlets,10,Unsurveyed/Urban,1,486300.0
OX14 4FY,OX14 4,447789.0,194889.0,Vale of White Horse,60,Luvisols,1,313200.0
W8 6PD,W8 6,525146.0,179004.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2368600.0
SS6 9NN,SS6 9,581168.0,192485.0,Rochford,30,Mixed,1,386200.0
DA14 4PR,DA14 4,548284.0,172697.0,Bexley,20,Cambisols,1,448000.0
BR6 9BB,BR6 9,547704.0,165514.0,Bromley,90,Unsurveyed/Urban,1,542200.0
EN5 5LZ,EN5 5,525578.0,196594.0,Barnet,80,Unsurveyed/Urban,1,570900.0
SM5 1PT,SM5 1,526888.0,166514.0,Sutton,50,Unsurveyed/Urban,1,346300.0
KT19 0PH,KT19 0,521940.0,164709.0,Epsom and Ewell,50,Unsurveyed/Urban,1,640300.0
NW6 2HB,NW6 2,525142.0,184495.0,Camden,50,Unsurveyed/Urban,1,620600.0
RM16 4BP,RM16 4,564417.0,178293.0,Thurrock,20,Unsurveyed/Urban,1,383500.0
W11 1LL,W11 1,524543.0,181412.0,Kensington and Chelsea,20,Unsurveyed/Urban,1,1222000.0
RH4 3JY,RH4 3,513953.0,148087.0,Mole Valley,110,Luvisols,1,722600.0
NW3 5UE,NW3 5,526748.0,185517.0,Camden,90,Unsurveyed/Urban,1,3041500.0
SO42 7UE,SO42 7,430063.0,100959.0,New Forest,40,Luvisols,1,1250600.0
KT1 2LF,KT1 2,517801.0,168101.0,Kingston upon Thames,10,Unsurveyed/Urban,1,627600.0
BN3 2WL,BN3 2,528627.0,104378.0,Brighton and Hove,10,Unsurveyed/Urban,1,315100.0
PO30 5SJ,PO30 5,448680.0,89147.0,Isle of Wight,20,Planosols,1,261900.0
PO10 8DH,PO10 8,475900.0,102900.0,Chichester,0,Gleysols,1,363000.0
PO38 1NG,PO38 1,456746.0,77619.0,Isle of Wight,50,Luvisols,1,190200.0
SS7 3HD,SS7 3,578562.0,188787.0,Castle Point,70,Unsurveyed/Urban,1,386300.0
SO51 0LH,SO51 0,431804.0,126605.0,Test Valley,40,Luvisols,1,567100.0
IG3 9TJ,IG3 9,545422.0,186734.0,Redbridge,10,Unsurveyed/Urban,1,445100.0
ME16 9JD,ME16 9,573114.0,154697.0,Maidstone,70,Unsurveyed/Urban,1,354800.0
BR2 9FY,BR2 9,541805.0,167437.0,Bromley,60,Planosols,1,295200.0
CR4 3AU,CR4 3,527349.0,168797.0,Merton,20,Unsurveyed/Urban,1,373700.0
RG7 5LQ,RG7 5,460819.0,169597.0,West Berkshire,60,Luvisols,1,490400.0
UB6 9DP,UB6 9,514209.0,182105.0,Ealing,30,Unsurveyed/Urban,1,393200.0
RG31 6UA,RG31 6,465878.0,174941.0,West Berkshire,90,Unsurveyed/Urban,1,379900.0
GU31 5AL,GU31 5,478431.0,125766.0,Chichester,140,Podzols,1,933000.0
RH17 5SG,RH17 5,524835.0,121929.0,Mid Sussex,30,Planosols,1,960900.0
HA3 8QH,HA3 8,516505.0,189972.0,Harrow,50,Unsurveyed/Urban,1,508000.0
SW1P 4HN,SW1P 4,529929.0,178765.0,Westminster,10,Unsurveyed/Urban,4,736200.0
SO16 4AR,SO16 4,438466.0,113706.0,Southampton,10,Unsurveyed/Urban,1,204600.0
DA11 9NP,DA11 9,563735.0,173947.0,Gravesham,20,Unsurveyed/Urban,1,371500.0
PO7 7EJ,PO7 7,467008.0,110265.0,Winchester,40,Stagnosols,1,336200.0
SW10 0DN,SW10 0,526719.0,177468.0,Kensington and Chelsea,10,Unsurveyed/Urban,4,1316900.0
SS16 5QR,SS16 5,569773.0,187992.0,Basildon,40,Unsurveyed/Urban,1,218200.0
SS5 4RF,SS5 4,583428.0,192531.0,Rochford,60,Unsurveyed/Urban,1,420100.0
BN18 9BL,BN18 9,501441.0,107141.0,Arun,30,Leptosols,1,364400.0
SW4 0EX,SW4 0,529094.0,175949.0,Lambeth,10,Unsurveyed/Urban,1,1204000.0
PO1 3EE,PO1 3,463100.0,100355.0,Portsmouth,0,Unsurveyed/Urban,1,356200.0
N20 8BF,N20 8,524918.0,194185.0,Barnet,100,Unsurveyed/Urban,1,1561300.0
SL6 6RH,SL6 6,482412.0,182165.0,Windsor and Maidenhead,90,Luvisols,1,596400.0
E4 6TS,E4 6,538246.0,194065.0,Waltham Forest,50,Unsurveyed/Urban,1,497900.0
SS2 5GE,SS2 5,588125.0,186803.0,Southend-on-Sea,20,Unsurveyed/Urban,1,235400.0
RG7 1PX,RG7 1,472090.0,165555.0,Wokingham,50,Mixed,1,484400.0
PO33 1BA,PO33 1,459890.0,91126.0,Isle of Wight,40,Luvisols,1,249000.0
W4 3BF,W4 3,519054.0,178028.0,Hounslow,0,Unsurveyed/Urban,1,622900.0
HP13 6JT,HP13 6,488007.0,193791.0,Buckinghamshire,150,Unsurveyed/Urban,1,447000.0
KT5 8QE,KT5 8,518920.0,167517.0,Kingston upon Thames,30,Unsurveyed/Urban,1,1220000.0
SW9 9PE,SW9 9,530335.0,175767.0,Lambeth,20,Unsurveyed/Urban,1,601600.0
HP12 4LP,HP12 4,484124.0,192461.0,Buckinghamshire,130,Unsurveyed/Urban,1,212700.0
BR6 9DJ,BR6 9,547078.0,164431.0,Bromley,110,Cambisols,1,458900.0
NW6 6BN,NW6 6,524796.0,183450.0,Brent,30,Unsurveyed/Urban,1,1286900.0
SS9 2NW,SS9 2,582936.0,186194.0,Southend-on-Sea,40,Unsurveyed/Urban,1,519800.0
RH7 6AT,RH7 6,536071.0,146368.0,Tandridge,70,Planosols,1,428800.0
BN26 5NX,BN26 5,557571.0,103409.0,Wealden,30,Unsurveyed/Urban,1,411600.0
TN1 2PA,TN1 2,559099.0,140111.0,Tunbridge Wells,110,Unsurveyed/Urban,1,406800.0
SW3 1HP,SW3 1,527321.0,179273.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2464700.0
RG30 3JH,RG30 3,468637.0,171577.0,Reading,40,Cambisols,6,866600.0
TW18 2QU,TW18 2,504301.0,170522.0,Spelthorne,20,Unsurveyed/Urban,8,500000.0
HP27 0JW,HP27 0,480979.0,203821.0,Buckinghamshire,120,Cambisols,1,553000.0
SW1Y 6BN,SW1Y 6,529361.0,180332.0,Westminster,20,Unsurveyed/Urban,1,10441900.0
SO15 5EF,SO15 5,440815.0,113159.0,Southampton,20,Unsurveyed/Urban,1,298000.0
GU12 6SG,GU12 6,489055.0,150992.0,Guildford,70,Unsurveyed/Urban,1,395100.0
KT16 9BB,KT16 9,504127.0,166730.0,Runnymede,20,Unsurveyed/Urban,6,969600.0
PO4 8GR,PO4 8,466420.0,100007.0,Portsmouth,10,Unsurveyed/Urban,1,242800.0
PO12 2LD,PO12 2,460042.0,98710.0,Gosport,10,Unsurveyed/Urban,9,324800.0
ME17 3AT,ME17 3,581175.0,148267.0,Maidstone,40,Planosols,1,652500.0
TN9 1TX,TN9 1,558729.0,146077.0,Tonbridge and Malling,30,Unsurveyed/Urban,7,484300.0
TN22 5RT,TN22 5,551063.0,121136.0,Wealden,40,Luvisols,1,458000.0
OX11 8US,OX11 8,453210.0,189975.0,South Oxfordshire,60,Gleysols,1,296400.0
TN14 6JR,TN14 6,548556.0,151902.0,Sevenoaks,200,Luvisols,1,1011300.0
TN14 7JF,TN14 7,548326.0,159884.0,Sevenoaks,180,Luvisols,1,635200.0
RH19 3NS,RH19 3,540366.0,140411.0,Tandridge,80,Luvisols,1,1239400.0
BH25 7HX,BH25 7,423596.0,93515.0,New Forest,30,Unsurveyed/Urban,1,468700.0
BN5 9BD,BN5 9,523620.0,118114.0,Horsham,20,Planosols,1,558600.0
NW10 9TU,NW10 9,521492.0,184595.0,Brent,40,Unsurveyed/Urban,1,427300.0
TN11 9QH,TN11 9,556977.0,151131.0,Tonbridge and Malling,60,Planosols,1,613000.0
DA11 8AX,DA11 8,562656.0,172855.0,Gravesham,20,Unsurveyed/Urban,1,302800.0
SE18 6RP,SE18 6,544028.0,178658.0,Greenwich,10,Unsurveyed/Urban,1,401000.0
W1T 3PF,W1T 3,529333.0,181436.0,Westminster,20,Unsurveyed/Urban,1,3794100.0
SO53 3HE,SO53 3,442803.0,119521.0,Eastleigh,40,Unsurveyed/Urban,1,334200.0
UB7 8HN,UB7 8,506402.0,180437.0,Hillingdon,30,Unsurveyed/Urban,1,419400.0
CT16 1QY,CT16 1,632273.0,141582.0,Dover,20,Unsurveyed/Urban,1,205700.0
CM15 9NN,CM15 9,559237.0,195407.0,Brentwood,80,Luvisols,1,776000.0
TN22 5DH,TN22 5,547465.0,120501.0,Wealden,40,Unsurveyed/Urban,1,462500.0
SS7 4DT,SS7 4,576896.0,188992.0,Castle Point,20,Unsurveyed/Urban,1,307100.0
PO18 8UB,PO18 8,479541.0,106874.0,Chichester,20,Gleysols,1,487300.0
SL4 5JQ,SL4 5,495434.0,177250.0,Windsor and Maidenhead,20,Luvisols,7,536300.0
E14 9RZ,E14 9,537655.0,179901.0,Tower Hamlets,10,Mixed,4,539800.0
GU22 7XN,GU22 7,500141.0,158180.0,Woking,40,Unsurveyed/Urban,1,988500.0
TW15 2LJ,TW15 2,506564.0,171286.0,Spelthorne,20,Unsurveyed/Urban,1,416600.0
SO20 8AD,SO20 8,430748.0,133066.0,Test Valley,50,Leptosols,1,463700.0
RH19 3DF,RH19 3,539784.0,137942.0,Mid Sussex,130,Mixed,1,419700.0
RG40 1GF,RG40 1,482982.0,168676.0,Wokingham,70,Planosols,1,446700.0
GU47 0TF,GU47 0,485074.0,162217.0,Bracknell Forest,70,Podzols,1,435100.0
RM12 6RL,RM12 6,553923.0,185924.0,Havering,20,Unsurveyed/Urban,1,444800.0
SO15 3NL,SO15 3,439995.0,113741.0,Southampton,20,Unsurveyed/Urban,1,218300.0
KT14 6DL,KT14 6,504343.0,161121.0,Woking,20,Unsurveyed/Urban,1,578000.0
TN20 6LE,TN20 6,555794.0,125204.0,Wealden,130,Luvisols,1,657800.0
CR0 4QW,CR0 4,530242.0,164750.0,Sutton,40,Unsurveyed/Urban,1,552300.0
CR0 5HJ,CR0 5,535714.0,164929.0,Croydon,110,Unsurveyed/Urban,1,586100.0
BR1 5PP,BR1 5,539353.0,171674.0,Lewisham,40,Unsurveyed/Urban,1,465700.0
SW15 2QU,SW15 2,524698.0,174857.0,Wandsworth,20,Unsurveyed/Urban,1,443600.0
KT10 0TF,KT10 0,516354.0,163738.0,Elmbridge,40,Unsurveyed/Urban,1,1009200.0
TN34 1PA,TN34 1,581762.0,109438.0,Hastings,10,Unsurveyed/Urban,1,254800.0
RG10 9XD,RG10 9,481087.0,178123.0,Wokingham,60,Stagnosols,1,727300.0
PO18 8DS,PO18 8,480964.0,107372.0,Chichester,20,Luvisols,2,272200.0
BN15 9TU,BN15 9,517000.0,104671.0,Adur,10,Unsurveyed/Urban,1,285100.0
RG30 6AB,RG30 6,468429.0,174142.0,Reading,50,Unsurveyed/Urban,1,313300.0
N1 3NH,N1 3,532918.0,184572.0,Islington,20,Unsurveyed/Urban,1,727400.0
CR2 6EG,CR2 6,532567.0,163633.0,Croydon,60,Unsurveyed/Urban,8,8300.0
TN22 4BU,TN22 4,547463.0,125746.0,Wealden,80,Luvisols,1,806700.0
HA0 1TD,HA0 1,519137.0,184010.0,Brent,30,Unsurveyed/Urban,1,224100.0
TN12 0SH,TN12 0,578774.0,143517.0,Maidstone,30,Planosols,1,615200.0
HA1 1SB,HA1 1,515095.0,188913.0,Harrow,60,Unsurveyed/Urban,1,400000.0
GU52 6JL,GU52 6,481538.0,152262.0,Hart,90,Unsurveyed/Urban,1,504200.0
PO7 6UQ,PO7 6,463931.0,112287.0,Winchester,50,Stagnosols,1,397100.0
BH24 1UD,BH24 1,416588.0,106136.0,New Forest,40,Mixed,1,393500.0
KT22 8NE,KT22 8,516977.0,156017.0,Mole Valley,60,Unsurveyed/Urban,1,1345500.0
SO15 2HY,SO15 2,441427.0,112929.0,Southampton,10,Unsurveyed/Urban,1,474200.0
HP19 7SD,HP19 7,480478.0,213139.0,Buckinghamshire,80,Unsurveyed/Urban,1,246300.0
BN1 3FP,BN1 3,530437.0,104610.0,Brighton and Hove,50,Unsurveyed/Urban,1,600600.0
PO3 5FG,PO3 5,466086.0,101757.0,Portsmouth,0,Unsurveyed/Urban,1,278600.0
SE23 3PF,SE23 3,534940.0,173182.0,Lewisham,80,Unsurveyed/Urban,1,621700.0
RG14 6PL,RG14 6,445911.0,164455.0,West Berkshire,120,Unsurveyed/Urban,1,836700.0
DA9 9TX,DA9 9,558187.0,174113.0,Dartford,40,Unsurveyed/Urban,1,565900.0
SO51 8EE,SO51 8,435544.0,121438.0,Test Valley,20,Unsurveyed/Urban,1,385700.0
ME10 4YH,ME10 4,590552.0,163563.0,Swale,20,Unsurveyed/Urban,1,284400.0
RG12 1FF,RG12 1,485581.0,169271.0,Bracknell Forest,60,Cambisols,1,5334600.0
NW9 9QA,NW9 9,519012.0,189314.0,Brent,50,Unsurveyed/Urban,1,405400.0
KT12 5AJ,KT12 5,510353.0,164872.0,Elmbridge,20,Unsurveyed/Urban,1,1036700.0
GU14 6LJ,GU14 6,488144.0,154083.0,Rushmoor,70,Unsurveyed/Urban,1,239100.0
GU29 9AR,GU29 9,488984.0,122317.0,Chichester,20,Luvisols,1,1414300.0
SL3 7SL,SL3 7,500065.0,179030.0,Slough,30,Unsurveyed/Urban,1,487600.0
SW10 9LB,SW10 9,525954.0,177907.0,Kensington and Chelsea,0,Unsurveyed/Urban,1,2659200.0
KT19 7NS,KT19 7,519404.0,162572.0,Epsom and Ewell,40,Cambisols,1,637100.0
HA9 9DJ,HA9 9,520242.0,186228.0,Brent,40,Unsurveyed/Urban,1,536200.0
UB7 7LN,UB7 7,506077.0,179905.0,Hillingdon,30,Unsurveyed/Urban,1,416000.0
N17 7DU,N17 7,532592.0,190765.0,Haringey,20,Unsurveyed/Urban,1,434800.0
PO3 6HD,PO3 6,466732.0,101069.0,Portsmouth,0,Unsurveyed/Urban,1,211600.0
HP11 2LW,HP11 2,485927.0,193481.0,Buckinghamshire,80,Unsurveyed/Urban,1,317700.0
W11 3FW,W11 3,516561.0,180779.0,Ealing,30,Unsurveyed/Urban,1,2826600.0
W1G 9QP,W1G 9,528690.0,181496.0,Westminster,20,Unsurveyed/Urban,1,7565600.0
CT19 6PN,CT19 6,623918.0,137492.0,Folkestone and Hythe,80,Unsurveyed/Urban,1,221300.0
TW7 5QE,TW7 5,516420.0,177340.0,Hounslow,20,Unsurveyed/Urban,1,490100.0
SO23 7QP,SO23 7,449175.0,133029.0,Winchester,70,Unsurveyed/Urban,1,563900.0
E9 7TA,E9 7,535134.0,184056.0,Hackney,20,Unsurveyed/Urban,1,726400.0
TN24 8NW,TN24 8,600918.0,143223.0,Ashford,60,Unsurveyed/Urban,1,156900.0
BH24 3RE,BH24 3,416489.0,104581.0,New Forest,20,Mixed,1,420800.0
HA8 8NB,HA8 8,519337.0,192874.0,Barnet,70,Unsurveyed/Urban,1,528200.0
NW11 9DD,NW11 9,524339.0,188007.0,Barnet,60,Unsurveyed/Urban,1,817700.0
ME15 6QA,ME15 6,576227.0,155054.0,Maidstone,30,Unsurveyed/Urban,1,246600.0
CT9 3HY,CT9 3,638373.0,170936.0,Thanet,30,Unsurveyed/Urban,1,308400.0
PO9 4RP,PO9 4,470841.0,108105.0,Havant,20,Unsurveyed/Urban,1,186800.0
HA8 5PP,HA8 5,519444.0,189978.0,Brent,50,Unsurveyed/Urban,1,502000.0
TW3 3GB,TW3 3,513513.0,175603.0,Hounslow,20,Unsurveyed/Urban,1,371200.0
CR4 2LY,CR4 2,528223.0,169198.0,Merton,20,Unsurveyed/Urban,1,489000.0
TN15 0BJ,TN15 0,554902.0,156766.0,Sevenoaks,90,Luvisols,1,1568200.0
TW9 1QQ,TW9 1,517774.0,175105.0,Richmond upon Thames,10,Cambisols,1,2172700.0
BN16 2JT,BN16 2,505114.0,101451.0,Arun,10,Unsurveyed/Urban,1,507700.0
OX11 0AR,OX11 0,451476.0,189533.0,South Oxfordshire,70,Luvisols,1,581000.0
RG5 4TQ,RG5 4,477157.0,173368.0,Wokingham,50,Cambisols,1,510800.0
NW4 2QH,NW4 2,523839.0,188614.0,Barnet,50,Unsurveyed/Urban,1,175900.0
SW1A 2WA,SW1A 2,529548.0,177433.0,Wandsworth,0,Unsurveyed/Urban,1,1545100.0
PO16 9HX,PO16 9,461185.0,104894.0,Fareham,10,Unsurveyed/Urban,1,179900.0
E4 7AL,E4 7,538821.0,194714.0,Waltham Forest,60,Unsurveyed/Urban,1,531100.0
PO21 3NU,PO21 3,489821.0,99003.0,Arun,10,Unsurveyed/Urban,1,305600.0
N17 9XQ,N17 9,534359.0,190672.0,Haringey,10,Unsurveyed/Urban,6,526700.0
E5 0RD,E5 0,535120.0,185626.0,Hackney,20,Unsurveyed/Urban,1,268100.0
